"201","C0010695","Cystocele (bladder hernia)","55","C0002874","284.9","Aplastic anemia (bone marrow failure)","0","0","1"
"64","","Cranky, crying, fussy, irritable child","55","C0002874","284.9","Aplastic anemia (bone marrow failure)","0","0","1"
"31","C0040822","Shakes","550","","","Parasite infections","1","1","1"
"201","C0010695","Cystocele (bladder hernia)","550","","","Parasite infections","0","0","1"
"235","C0010520","Cyanosis (Blue skin coloration)","550","","","Parasite infections","0","0","1"
"113","C0497406","Overweight","550","","","Parasite infections","","","1"
"236","C0032987","Ectopic pregnancy (tubal pregnancy)","550","","","Parasite infections","","","1"
"264","C0267080","Esophageal web (Schatzki's ring, constriction of esophagus)","550","","","Parasite infections","","","1"
"104","C0272427","Nasal injury","551","C0026650","307.22","Parkinson's disease (movement disorder)","1","","0"
"94","","Swelling of both legs","551","C0026650","307.22","Parkinson's disease (movement disorder)","1","0","0"
"121","C0032343","Poisoning","551","C0026650","307.22","Parkinson's disease (movement disorder)","1","0","0"
"122","C0566639","Pregnancy problem","551","C0026650","307.22","Parkinson's disease (movement disorder)","0","0","0"
"150","C0040460","Tooth pain","551","C0026650","307.22","Parkinson's disease (movement disorder)","1","0","0"
"172","C0023890","Cirrhosis (liver failure and scarring)","551","C0026650","307.22","Parkinson's disease (movement disorder)","0","0","0"
"240","C0007103","Endometrial cancer (cancer of the lining of the uterus)","551","C0026650","307.22","Parkinson's disease (movement disorder)","1","0","0"
"246","C0020672","Hypothermia (extreme cold exposure)","551","C0026650","307.22","Parkinson's disease (movement disorder)","1","0","0"
"34","C0573166","Amphetamine overdose","552","C0030578","681.11","Paronychia (infection around the nail)","1","1","0"
"100","C0231528","Muscle aches","552","C0030578","681.11","Paronychia (infection around the nail)","1","1","0"
"39","C0025222","Dark stools","552","C0030578","681.11","Paronychia (infection around the nail)","","","0"
"27","C1334103","Allergic rhinitis (allergic reaction in the nose)","553","C0030583","072","Parotitis (salivary gland inflammation)","","","0"
"187","C0009806","Constipation","553","C0030583","072","Parotitis (salivary gland inflammation)","1","1","0"
"23","C0236663","Alcohol withdrawal syndrome (mild)","553","C0030583","072","Parotitis (salivary gland inflammation)","","","0"
"55","C0015967","Fever","554","C1135812","836.4","Patellar dislocation (knee cap dislocation)","1","1",""
"55","C0015967","Fever","555","C0030647","","Patellar (knee cap) tendon rupture","","",""
"2","","Upper belly pain","557","C0242172","614.9","Pelvic inflammatory disease (PID, female reproductive organ infection)","1","","0"
"7","C0242301","Boil (Furuncle)","557","C0242172","614.9","Pelvic inflammatory disease (PID, female reproductive organ infection)","0","0","0"
"14","C0004604","Back ache or pain","557","C0242172","614.9","Pelvic inflammatory disease (PID, female reproductive organ infection)","1","","0"
"29","C0009090","Confusion (altered mental status)","557","C0242172","614.9","Pelvic inflammatory disease (PID, female reproductive organ infection)","1","","0"
"74","C0589629","Bacterial dysentery (bacterial infection of the intestines)","557","C0242172","614.9","Pelvic inflammatory disease (PID, female reproductive organ infection)","1","1","0"
"108","C0149736","Neck mass","557","C0242172","614.9","Pelvic inflammatory disease (PID, female reproductive organ infection)","1","1","0"
"105","C0027497","Nausea","557","C0242172","614.9","Pelvic inflammatory disease (PID, female reproductive organ infection)","0","0","0"
"211","C0011394","Dentures","557","C0242172","614.9","Pelvic inflammatory disease (PID, female reproductive organ infection)","1","1","0"
"275","C0151602","Facial swelling","557","C0242172","614.9","Pelvic inflammatory disease (PID, female reproductive organ infection)","0","0","0"
"264","C0267080","Esophageal web (Schatzki's ring, constriction of esophagus)","557","C0242172","614.9","Pelvic inflammatory disease (PID, female reproductive organ infection)","0","0","0"
"37","","Decreased stools","557","C0242172","614.9","Pelvic inflammatory disease (PID, female reproductive organ infection)","","","0"
"76","C0019559","Hip pain","558","C0027651","140-239.99","Penis carcinoma (tumor)","","","0"
"281","C0009952","Febrile seizure (convulsion in child with a fever)","558","C0027651","140-239.99","Penis carcinoma (tumor)","0","0","0"
"2","","Upper belly pain","56","C0003615","540-543.99","Appendicitis","1","1","1"
"128","C0007020","Carbon monoxide poisoning (odorless, poisonous gas)","56","C0003615","540-543.99","Appendicitis","0","1","1"
"264","C0267080","Esophageal web (Schatzki's ring, constriction of esophagus)","56","C0003615","540-543.99","Appendicitis","1","0","1"
"1","C0232492","Upper abdominal pain","56","C0003615","540-543.99","Appendicitis","","","1"
"7","C0242301","Boil (Furuncle)","56","C0003615","540-543.99","Appendicitis","","","1"
"14","C0004604","Back ache or pain","56","C0003615","540-543.99","Appendicitis","","","1"
"16","C0423673","Spinal pain","56","C0003615","540-543.99","Appendicitis","","","1"
"32","C0424790","Rigors","56","C0003615","540-543.99","Appendicitis","","","1"
"37","","Decreased stools","56","C0003615","540-543.99","Appendicitis","","","1"
"54","C0344329","Passing out","56","C0003615","540-543.99","Appendicitis","","","1"
"113","C0497406","Overweight","56","C0003615","540-543.99","Appendicitis","","","1"
"65","C0004096","Asthma","560","","","Perforated septum (hole in skin between nostrils)","","","0"
"236","C0032987","Ectopic pregnancy (tubal pregnancy)","560","","","Perforated septum (hole in skin between nostrils)","","","0"
"238","C0014009","Empyema (collection of pus in chest)","560","","","Perforated septum (hole in skin between nostrils)","","","0"
"13","C0239377","Arm ache or pain","561","C0031046","423.2","Pericarditis (heart sac inflammation)","1","","1"
"138","","Skin trauma","561","C0031046","423.2","Pericarditis (heart sac inflammation)","1","1","1"
"239","C0014038","Encephalitis (brain infection)","561","C0031046","423.2","Pericarditis (heart sac inflammation)","1","1","1"
"262","C0014866","Esophageal stricture (narrowing of the esophagus)","561","C0031046","423.2","Pericarditis (heart sac inflammation)","1","0","1"
"101","C0347575","Nail Injury","562","C0017574","523.1","Periodontitis (gum inflammation)","1","1","0"
"163","C3665386","Visual problems","562","C0017574","523.1","Periodontitis (gum inflammation)","1","1","0"
"202","C0010823","Cytomegalovirus infection (CMV viral infection)","562","C0017574","523.1","Periodontitis (gum inflammation)","1","1","0"
"203","C0033771","Itchy rash (Pruritic rash)","562","C0017574","523.1","Periodontitis (gum inflammation)","1","1","0"
"24","C0006138","Pain or soreness of breast","562","C0017574","523.1","Periodontitis (gum inflammation)","","","0"
"26","C0023222","Lower leg pain","563","C0149754","","Periorbital cellulitis (infection around eye)","1","1","1"
"195","C0497156","Swollen lymph nodes (Large lymph nodes)","563","C0149754","","Periorbital cellulitis (infection around eye)","0","1","1"
"115","C0013428","Painful urination","564","C0161479","957.9","Peripheral nerve transection (nerve injury)","","1","0"
"6","C0000833","Abscess (Collection of pus)","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","1","","0"
"35","C0153446","Anal cancer","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","1","","0"
"57","","Fever in the returning traveler","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","1","","0"
"69","C0018674","Head injury","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","1","","0"
"100","C0231528","Muscle aches","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","","","0"
"114","C0029944","Overdose","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","","","0"
"122","C0566639","Pregnancy problem","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","0","0","0"
"176","C0573196","Cocaine overdose","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","1","0","0"
"233","C0549297","Ear swelling","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","1","1","0"
"241","C0014175","Endometriosis (uterine tissue outside the uterus)","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","1","0","0"
"242","C0014179","Endometritis (inflammation of the uterus)","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","1","1","0"
"243","C0040654","Transcutaneous electric nerve stimulation (TENS, pain management)","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","1","1","0"
"7","C0242301","Boil (Furuncle)","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","","","0"
"25","C0236040","Calf pain","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","","","0"
"39","C0025222","Dark stools","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","","","0"
"67","C0011253","Delusions or hallucinations","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","","","0"
"121","C0032343","Poisoning","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","","","0"
"275","C0151602","Facial swelling","565","C0031117","350-359.99","Peripheral neuropathy (nerve damage)","","","0"
"12","C0027769","Nervousness","566","C0085096","443.9","Peripheral vascular disease (blocked blood vessels)","0","0","0"
"238","C0014009","Empyema (collection of pus in chest)","566","C0085096","443.9","Peripheral vascular disease (blocked blood vessels)","1","0","0"
"241","C0014175","Endometriosis (uterine tissue outside the uterus)","566","C0085096","443.9","Peripheral vascular disease (blocked blood vessels)","1","0","0"
"176","C0573196","Cocaine overdose","566","C0085096","443.9","Peripheral vascular disease (blocked blood vessels)","1","0","0"
"242","C0014179","Endometritis (inflammation of the uterus)","566","C0085096","443.9","Peripheral vascular disease (blocked blood vessels)","1","0","0"
"243","C0040654","Transcutaneous electric nerve stimulation (TENS, pain management)","566","C0085096","443.9","Peripheral vascular disease (blocked blood vessels)","1","0","0"
"251","C0238154","Epidural hematoma (bleeding around brain or spine)","566","C0085096","443.9","Peripheral vascular disease (blocked blood vessels)","0","0","0"
"263","C0014867","Esophageal varices (dilation of esophageal veins)","566","C0085096","443.9","Peripheral vascular disease (blocked blood vessels)","1","0","0"
"6","C0000833","Abscess (Collection of pus)","566","C0085096","443.9","Peripheral vascular disease (blocked blood vessels)","","","0"
"39","C0025222","Dark stools","566","C0085096","443.9","Peripheral vascular disease (blocked blood vessels)","","","0"
"57","","Fever in the returning traveler","566","C0085096","443.9","Peripheral vascular disease (blocked blood vessels)","","","0"
"14","C0004604","Back ache or pain","567","C0031154","567.9","Peritonitis (abdominal cavity inflammation)","","","1"
"3","C0848377","Abdominal trauma","568","C0031157","475","Peritonsillar abscess (collection of pus around tonsils)","1","1","1"
"98","C0221776","Mouth pain","568","C0031157","475","Peritonsillar abscess (collection of pus around tonsils)","","1","1"
"130","C0236078","Scrotal pain","568","C0031157","475","Peritonsillar abscess (collection of pus around tonsils)","1","1","1"
"172","C0023890","Cirrhosis (liver failure and scarring)","568","C0031157","475","Peritonsillar abscess (collection of pus around tonsils)","1","1","1"
"93","C0023222","Leg ache or pain","568","C0031157","475","Peritonsillar abscess (collection of pus around tonsils)","","","1"
"120","C0497481","Penis pain","568","C0031157","475","Peritonsillar abscess (collection of pus around tonsils)","","","1"
"79","C0019825","Hoarse voice","569","C0031212","301.9","Personality disorder (unhealthy patterns of thinking and behavior)","1","","0"
"136","C0522251","Sinus pain and pressure","569","C0031212","301.9","Personality disorder (unhealthy patterns of thinking and behavior)","0","0","0"
"5","","Lower belly pain","569","C0031212","301.9","Personality disorder (unhealthy patterns of thinking and behavior)","","","0"
"15","C1455728","Acute fatty liver of pregnancy","569","C0031212","301.9","Personality disorder (unhealthy patterns of thinking and behavior)","","","0"
"19","","Spontaneous bleeding","569","C0031212","301.9","Personality disorder (unhealthy patterns of thinking and behavior)","","","0"
"51","C0015468","Facial pain","569","C0031212","301.9","Personality disorder (unhealthy patterns of thinking and behavior)","","","0"
"56","C0015967","Elevated temperature","57","C0432974","913.8","Arm laceration (skin cut)","1","1","0"
"77","C0042109","Hives","570","C0275009","967.8","Pesticide poisoning (organophosphate poisoning)","","","1"
"153","C0277528","Traveler's diarrhea","570","C0275009","967.8","Pesticide poisoning (organophosphate poisoning)","0","0","1"
"172","C0023890","Cirrhosis (liver failure and scarring)","570","C0275009","967.8","Pesticide poisoning (organophosphate poisoning)","0","0","1"
"68","","Hand, finger ache or pain","571","C0231067","","Pharyngeal pouch (Zenker's diverticulum, weakening of the esophageal wall)","0","1","0"
"14","C0004604","Back ache or pain","572","C0031350","462","Pharyngitis (throat infection)","1","1",""
"23","C0236663","Alcohol withdrawal syndrome (mild)","572","C0031350","462","Pharyngitis (throat infection)","1","1",""
"24","C0006138","Pain or soreness of breast","572","C0031350","462","Pharyngitis (throat infection)","1","1",""
"29","C0009090","Confusion (altered mental status)","572","C0031350","462","Pharyngitis (throat infection)","1","1",""
"93","C0023222","Leg ache or pain","572","C0031350","462","Pharyngitis (throat infection)","1","1",""
"98","C0221776","Mouth pain","572","C0031350","462","Pharyngitis (throat infection)","1","1",""
"120","C0497481","Penis pain","572","C0031350","462","Pharyngitis (throat infection)","1","1",""
"135","C0037011","Shoulder ache or pain","572","C0031350","462","Pharyngitis (throat infection)","1","1",""
"17","C0005779","Bleeding tendency","572","C0031350","462","Pharyngitis (throat infection)","","",""
"36","C0009806","Constipation","572","C0031350","462","Pharyngitis (throat infection)","","",""
"41","C0344315","Depressed","572","C0031350","462","Pharyngitis (throat infection)","","",""
"88","C0033774","Skin itching","572","C0031350","462","Pharyngitis (throat infection)","","",""
"113","C0497406","Overweight","572","C0031350","462","Pharyngitis (throat infection)","","",""
"236","C0032987","Ectopic pregnancy (tubal pregnancy)","572","C0031350","462","Pharyngitis (throat infection)","","",""
"44","C0220870","Lightheaded","573","C0001624","258.03","Pheochromocytoma (adrenal gland tumor)","","","1"
"180","C0040822","Tremors","573","C0001624","258.03","Pheochromocytoma (adrenal gland tumor)","0","0","1"
"209","C0023890","Liver failure (Cirrhosis)","573","C0001624","258.03","Pheochromocytoma (adrenal gland tumor)","0","0","1"
"304","C0026946","Fungal infections","573","C0001624","258.03","Pheochromocytoma (adrenal gland tumor)","0","0","1"
"5","","Lower belly pain","574","C0349231","300.20","Phobias (irrational fear)","1","1",""
"136","C0522251","Sinus pain and pressure","574","C0349231","300.20","Phobias (irrational fear)","0","0",""
"4","C0232495","Lower abdominal pain","574","C0349231","300.20","Phobias (irrational fear)","","",""
"15","C1455728","Acute fatty liver of pregnancy","574","C0349231","300.20","Phobias (irrational fear)","","",""
"19","","Spontaneous bleeding","574","C0349231","300.20","Phobias (irrational fear)","","",""
"257","C0014859","Esophageal cancer (tumor)","575","C0028756","278.01","Pickwickian syndrome (severe obesity)","0","0","0"
"22","C0018932","Bloody diarrhea","576","C0032019","239.7","Pituitary tumor","0","0","0"
"112","C0028754","Obesity","576","C0032019","239.7","Pituitary tumor","0","0","0"
"199","C0221406","Cushing disease (excessive pituitary gland hormones)","576","C0032019","239.7","Pituitary tumor","0","0","0"
"295","C0239598","Finger swelling","576","C0032019","239.7","Pituitary tumor","0","0","0"
"81","C0009264","Low temperature","577","C0032026","696.3","Pityriasis rosea (inflammatory skin rash)","1","","0"
"139","C0037379","Snake bite","577","C0032026","696.3","Pityriasis rosea (inflammatory skin rash)","1","1","0"
"223","C0037383","Sneezing","577","C0032026","696.3","Pityriasis rosea (inflammatory skin rash)","0","0","0"
"224","C0017565","Bleeding gums","577","C0032026","696.3","Pityriasis rosea (inflammatory skin rash)","1","1","0"
"225","C0241981","Loss of balance","577","C0032026","696.3","Pityriasis rosea (inflammatory skin rash)","0","0","0"
"208","C0080274","Urinary retention (Inability to urinate)","577","C0032026","696.3","Pityriasis rosea (inflammatory skin rash)","0","0","0"
"227","C0004134","Ataxia (Incoordination)","577","C0032026","696.3","Pityriasis rosea (inflammatory skin rash)","0","0","0"
"226","C0520966","Incoordination","577","C0032026","696.3","Pityriasis rosea (inflammatory skin rash)","0","0","0"
"228","C2751891","Loss of coordination","577","C0032026","696.3","Pityriasis rosea (inflammatory skin rash)","0","0","0"
"229","C0234518","Slurred speech","577","C0032026","696.3","Pityriasis rosea (inflammatory skin rash)","0","0","0"
"230","","Bleeding in brain","577","C0032026","696.3","Pityriasis rosea (inflammatory skin rash)","0","0","0"
"231","C0014836","E. coli infection (Escherichia coli, bacterial infection)","577","C0032026","696.3","Pityriasis rosea (inflammatory skin rash)","0","0","0"
"52","C0039070","Fainting","577","C0032026","696.3","Pityriasis rosea (inflammatory skin rash)","","","0"
"238","C0014009","Empyema (collection of pus in chest)","577","C0032026","696.3","Pityriasis rosea (inflammatory skin rash)","","","0"
"107","C0578454","Neck swelling","578","C0032046","641.0","Placenta previa (placenta covers cervix)","1","","1"
"2","","Upper belly pain","578","C0032046","641.0","Placenta previa (placenta covers cervix)","","","1"
"275","C0151602","Facial swelling","578","C0032046","641.0","Placenta previa (placenta covers cervix)","","","1"
"107","C0578454","Neck swelling","579","C0000832","641.2","Placental abruption (placenta separation)","","","1"
"99","C0231528","Muscle pain","58","C0577598","","Arm swelling","","","0"
"213","","Sleeping problem","58","C0577598","","Arm swelling","0","0","0"
"30","C0085593","Chills","580","C0032064","020","Plague (bubonic plague, bacteria yersinia infection)","","","1"
"35","C0153446","Anal cancer","581","C0149756","","Plantar fasciitis (inflammation of tissue at the bottom of the foot)","1","","0"
"42","C0011991","Diarrhea","581","C0149756","","Plantar fasciitis (inflammation of tissue at the bottom of the foot)","1","","0"
"35","C0153446","Anal cancer","582","C0042548","078.12","Plantar wart (human papilloma virus infection, foot warts)","","1","0"
"88","C0033774","Skin itching","583","C0032227","511.9","Pleural effusion (abnormal chest fluid)","1","","1"
"239","C0014038","Encephalitis (brain infection)","583","C0032227","511.9","Pleural effusion (abnormal chest fluid)","0","0","1"
"262","C0014866","Esophageal stricture (narrowing of the esophagus)","583","C0032227","511.9","Pleural effusion (abnormal chest fluid)","0","0","1"
"273","C1299982","Facial laceration (skin cut)","583","C0032227","511.9","Pleural effusion (abnormal chest fluid)","0","0","1"
"269","C0023216","Extremity trauma (leg or arm injury)","583","C0032227","511.9","Pleural effusion (abnormal chest fluid)","0","0","1"
"239","C0014038","Encephalitis (brain infection)","584","C0032231","511","Pleuritis (inflammation of the lung's lining, pleurisy)","1","1",""
"262","C0014866","Esophageal stricture (narrowing of the esophagus)","584","C0032231","511","Pleuritis (inflammation of the lung's lining, pleurisy)","1","0",""
"7","C0242301","Boil (Furuncle)","584","C0032231","511","Pleuritis (inflammation of the lung's lining, pleurisy)","","",""
"32","C0424790","Rigors","584","C0032231","511","Pleuritis (inflammation of the lung's lining, pleurisy)","","",""
"54","C0344329","Passing out","584","C0032231","511","Pleuritis (inflammation of the lung's lining, pleurisy)","","",""
"269","C0023216","Extremity trauma (leg or arm injury)","584","C0032231","511","Pleuritis (inflammation of the lung's lining, pleurisy)","1","1",""
"13","C0239377","Arm ache or pain","585","C0032285","482.9","Pneumonia (lung infection)","1","1","1"
"14","C0004604","Back ache or pain","585","C0032285","482.9","Pneumonia (lung infection)","1","1","1"
"17","C0005779","Bleeding tendency","585","C0032285","482.9","Pneumonia (lung infection)","1","1","1"
"29","C0009090","Confusion (altered mental status)","585","C0032285","482.9","Pneumonia (lung infection)","1","1","1"
"88","C0033774","Skin itching","585","C0032285","482.9","Pneumonia (lung infection)","1","1","1"
"127","C0848365","Rectal swelling","585","C0032285","482.9","Pneumonia (lung infection)","0","1","1"
"138","","Skin trauma","585","C0032285","482.9","Pneumonia (lung infection)","1","1","1"
"154","C0231686","Unsteady gait (Trouble walking)","585","C0032285","482.9","Pneumonia (lung infection)","1","1","1"
"170","C0221785","Wrist pain","585","C0032285","482.9","Pneumonia (lung infection)","1","1","1"
"175","C0009171","Cocaine abuse","585","C0032285","482.9","Pneumonia (lung infection)","1","1","1"
"178","C0009319","Colitis (large intestine inflammation)","585","C0032285","482.9","Pneumonia (lung infection)","1","1","1"
"239","C0014038","Encephalitis (brain infection)","585","C0032285","482.9","Pneumonia (lung infection)","1","1","1"
"262","C0014866","Esophageal stricture (narrowing of the esophagus)","585","C0032285","482.9","Pneumonia (lung infection)","1","1","1"
"1","C0232492","Upper abdominal pain","585","C0032285","482.9","Pneumonia (lung infection)","","","1"
"7","C0242301","Boil (Furuncle)","585","C0032285","482.9","Pneumonia (lung infection)","","","1"
"11","C0086769","Panic attack","585","C0032285","482.9","Pneumonia (lung infection)","","","1"
"21","C0018926","Vomiting blood","585","C0032285","482.9","Pneumonia (lung infection)","","","1"
"32","C0424790","Rigors","585","C0032285","482.9","Pneumonia (lung infection)","","","1"
"54","C0344329","Passing out","585","C0032285","482.9","Pneumonia (lung infection)","","","1"
"275","C0151602","Facial swelling","585","C0032285","482.9","Pneumonia (lung infection)","","","1"
"270","C0015408","Eye trauma (injury)","585","C0032285","482.9","Pneumonia (lung infection)","1","1","1"
"273","C1299982","Facial laceration (skin cut)","585","C0032285","482.9","Pneumonia (lung infection)","1","1","1"
"269","C0023216","Extremity trauma (leg or arm injury)","585","C0032285","482.9","Pneumonia (lung infection)","1","1","1"
"13","C0239377","Arm ache or pain","586","C0004144","518.0","Pneumothorax (collapse of lung)","1","1","1"
"88","C0033774","Skin itching","586","C0004144","518.0","Pneumothorax (collapse of lung)","","","1"
"239","C0014038","Encephalitis (brain infection)","586","C0004144","518.0","Pneumothorax (collapse of lung)","1","1","1"
"262","C0014866","Esophageal stricture (narrowing of the esophagus)","586","C0004144","518.0","Pneumothorax (collapse of lung)","","","1"
"270","C0015408","Eye trauma (injury)","586","C0004144","518.0","Pneumothorax (collapse of lung)","0","0","1"
"269","C0023216","Extremity trauma (leg or arm injury)","586","C0004144","518.0","Pneumothorax (collapse of lung)","0","0","1"
"87","C0015469","Bell's palsy (facial muscle weakness)","587","C0032343","977.9","Poisoning","1","1","1"
"116","","Heart pulsations and palpitations","587","C0032343","977.9","Poisoning","","1","1"
"114","C0029944","Overdose","588","C0032371","045","Poliomyelitis (polio)","","1","0"
"54","C0344329","Passing out","589","C0022680","753.12","Polycystic kidney disease (inherited kidney disorder)","","","0"
"1","C0232492","Upper abdominal pain","589","C0022680","753.12","Polycystic kidney disease (inherited kidney disorder)","","","0"
"32","C0424790","Rigors","589","C0022680","753.12","Polycystic kidney disease (inherited kidney disorder)","","","0"
"37","","Decreased stools","589","C0022680","753.12","Polycystic kidney disease (inherited kidney disorder)","","","0"
"304","C0026946","Fungal infections","589","C0022680","753.12","Polycystic kidney disease (inherited kidney disorder)","0","0","0"
"21","C0018926","Vomiting blood","59","C0003811","427","Arrhythmia (abnormal heart rhythm)","1","1","1"
"28","C0438716","Chest pressure","59","C0003811","427","Arrhythmia (abnormal heart rhythm)","1","1","1"
"36","C0009806","Constipation","59","C0003811","427","Arrhythmia (abnormal heart rhythm)","","","1"
"207","C0018965","Blood in urine (Hematuria)","59","C0003811","427","Arrhythmia (abnormal heart rhythm)","1","1","1"
"262","C0014866","Esophageal stricture (narrowing of the esophagus)","59","C0003811","427","Arrhythmia (abnormal heart rhythm)","1","0","1"
"5","","Lower belly pain","59","C0003811","427","Arrhythmia (abnormal heart rhythm)","","","1"
"13","C0239377","Arm ache or pain","59","C0003811","427","Arrhythmia (abnormal heart rhythm)","","","1"
"88","C0033774","Skin itching","59","C0003811","427","Arrhythmia (abnormal heart rhythm)","","","1"
"70","C0018681","Headache","590","C0032460","256.4","Polycystic ovarian syndrome (PCOS, female hormonal disorder)","","","0"
"105","C0027497","Nausea","590","C0032460","256.4","Polycystic ovarian syndrome (PCOS, female hormonal disorder)","0","1","0"
"199","C0221406","Cushing disease (excessive pituitary gland hormones)","590","C0032460","256.4","Polycystic ovarian syndrome (PCOS, female hormonal disorder)","1","1","0"
"206","C0424939","Learning difficulties","590","C0032460","256.4","Polycystic ovarian syndrome (PCOS, female hormonal disorder)","1","1","0"
"211","C0011394","Dentures","590","C0032460","256.4","Polycystic ovarian syndrome (PCOS, female hormonal disorder)","1","1","0"
"212","C3805244","Painful rash","590","C0032460","256.4","Polycystic ovarian syndrome (PCOS, female hormonal disorder)","1","1","0"
"306","C0038358","Gastric ulcer (stomach ulcer)","590","C0032460","256.4","Polycystic ovarian syndrome (PCOS, female hormonal disorder)","0","0","0"
"284","C0264963","Femoral artery aneurysm (dilation of leg artery)","590","C0032460","256.4","Polycystic ovarian syndrome (PCOS, female hormonal disorder)","1","0","0"
"170","C0221785","Wrist pain","591","C0032463","238.4","Polycythemia vera (increased number of red blood cells)","0","0","0"
"70","C0018681","Headache","592","C0020505","783.6","Polyphagia (overeating)","1","1",""
"66","C0239783","Groin pain","592","C0020505","783.6","Polyphagia (overeating)","","",""
"113","C0497406","Overweight","592","C0020505","783.6","Polyphagia (overeating)","","",""
"40","C0025222","Black stools","593","C0546983","310.2","Post concussive syndrome (symptoms after a concussion)","1","","0"
"145","C0013146","Substance abuse (Drug abuse)","593","C0546983","310.2","Post concussive syndrome (symptoms after a concussion)","1","1","0"
"146","C0235196","Suicidal tendencies","593","C0546983","310.2","Post concussive syndrome (symptoms after a concussion)","1","1","0"
"21","C0018926","Vomiting blood","593","C0546983","310.2","Post concussive syndrome (symptoms after a concussion)","","","0"
"41","C0344315","Depressed","593","C0546983","310.2","Post concussive syndrome (symptoms after a concussion)","","","0"
"113","C0497406","Overweight","593","C0546983","310.2","Post concussive syndrome (symptoms after a concussion)","","","0"
"47","","Ear pressure","594","C0032781","784.91","Post nasal drip","1","1","0"
"17","C0005779","Bleeding tendency","594","C0032781","784.91","Post nasal drip","","","0"
"236","C0032987","Ectopic pregnancy (tubal pregnancy)","594","C0032781","784.91","Post nasal drip","","","0"
"5","","Lower belly pain","595","C0038436","309.81","Post-traumatic stress disorder (PTSD)","1","1",""
"19","","Spontaneous bleeding","595","C0038436","309.81","Post-traumatic stress disorder (PTSD)","1","",""
"79","C0019825","Hoarse voice","595","C0038436","309.81","Post-traumatic stress disorder (PTSD)","1","1",""
"15","C1455728","Acute fatty liver of pregnancy","595","C0038436","309.81","Post-traumatic stress disorder (PTSD)","","",""
"38","C0010200","Cough","595","C0038436","309.81","Post-traumatic stress disorder (PTSD)","","",""
"51","C0015468","Facial pain","595","C0038436","309.81","Post-traumatic stress disorder (PTSD)","","",""
"265","C0014868","Esophagitis (esophageal inflammation)","595","C0038436","309.81","Post-traumatic stress disorder (PTSD)","1","0",""
"41","C0344315","Depressed","596","C0038454","434","Posterior inferior cerebellar artery syndrome (stroke syndrome)","","","1"
"28","C0438716","Chest pressure","597","C0020651","458.0","Postural hypotension (low blood pressure after standing)","1","0","0"
"21","C0018926","Vomiting blood","597","C0020651","458.0","Postural hypotension (low blood pressure after standing)","","","0"
"16","C0423673","Spinal pain","599","C0032961","640.0","Pregnancy","1","0",""
"49","C0239266","Elbow ache or pain","599","C0032961","640.0","Pregnancy","1","",""
"189","C0236068","Tongue swelling","599","C0032961","640.0","Pregnancy","1","0",""
"199","C0221406","Cushing disease (excessive pituitary gland hormones)","599","C0032961","640.0","Pregnancy","1","1",""
"201","C0010695","Cystocele (bladder hernia)","599","C0032961","640.0","Pregnancy","1","0",""
"205","","Headache after trauma","599","C0032961","640.0","Pregnancy","1","0",""
"224","C0017565","Bleeding gums","599","C0032961","640.0","Pregnancy","1","0",""
"225","C0241981","Loss of balance","599","C0032961","640.0","Pregnancy","0","0",""
"208","C0080274","Urinary retention (Inability to urinate)","599","C0032961","640.0","Pregnancy","0","0",""
"230","","Bleeding in brain","599","C0032961","640.0","Pregnancy","0","0",""
"231","C0014836","E. coli infection (Escherichia coli, bacterial infection)","599","C0032961","640.0","Pregnancy","0","0",""
"235","C0010520","Cyanosis (Blue skin coloration)","599","C0032961","640.0","Pregnancy","1","0",""
"7","C0242301","Boil (Furuncle)","599","C0032961","640.0","Pregnancy","","",""
"66","C0239783","Groin pain","599","C0032961","640.0","Pregnancy","","",""
"295","C0239598","Finger swelling","599","C0032961","640.0","Pregnancy","1","1",""
"282","C0015734","Fecal impaction (rectal blockage from stool)","599","C0032961","640.0","Pregnancy","0","0",""
"71","C0018681","Head pain","6","C0572025","965.4","Tylenol (acetaminophen) overdose","1","1","1"
"77","C0042109","Hives","6","C0572025","965.4","Tylenol (acetaminophen) overdose","1","1","1"
"149","C0241416","Toe pain","6","C0572025","965.4","Tylenol (acetaminophen) overdose","1","1","1"
"153","C0277528","Traveler's diarrhea","6","C0572025","965.4","Tylenol (acetaminophen) overdose","1","1","1"
