Obesity,Orbital mass (growth near the eye)
Obesity,Pituitary tumor
Obesity,Presbyopia (aging vision)
Obesity,Pseudotumor cerebri (increased pressure in the skull)
Obesity,Quaternary syphilis (late stage syphilis)
Obesity,Retinitis pigmentosa
Obesity,Retinoblastoma (pediatric eye cancer)
Obesity,Retinopathy
Obesity,Retrobulbar Neuritis
Obesity,Retrobulbar Neuritis
Obesity,Scleritis (inflammation of the eye)
Obesity,Scleritis (inflammation of the eye)
Obesity,Strabismus (crossed eyes)
Obesity,Temporal arteritis (inflamed scalp artery)
Obesity,Third cranial nerve disorder (disorder of eye movement)
Obesity,Transient ischemic attack (TIA reversible stroke)
Obesity,Turner syndrome (gonadal dysgenesis)
Obesity,Turner syndrome (gonadal dysgenesis)
Obesity,Uveitis (iritis eye inflammation)
Obesity,Vertebral- basilar artery insufficiency (inadequate blood flow to the back of the brain)
Overweight,Amyloidosis
Overweight,Anxiety disorder (generalized anxiety disorder GAD)
Overweight,Appendicitis
Overweight,Bacterial overgrowth of small intestine
Overweight,Bladder infection (cystitis UTI urinary tract infection)
Overweight,Carbon monoxide poisoning (odorless poisonous gas)
Overweight,Cholangitis (inflammation of the bile ducts)
Overweight,Cholecystitis (inflammation of the gallbladder)
Overweight,Cholelithiasis (gallstones)
Overweight,Crohn's disease (regional enteritis Crohn's colitis intestinal inflammation)
Overweight,Diabetic ketoacidosis (DKA a complication of poorly controlled diabetes)
Overweight,Drug reaction
Overweight,Drug withdrawal syndrome
Overweight,Endometriosis (uterine tissue outside the uterus)
Overweight,Esophageal foreign body
Overweight,Esophagitis (esophageal inflammation)
Overweight,Familial dysautonomia (genetic disorder)
Overweight,Food allergy
Overweight,Food poisoning
Overweight,Gallbladder cancer
Overweight,Gastritis (stomach inflammation)
Overweight,Gastroenteritis (intestinal infection)
Overweight,Gastroesophageal reflux (GERD heartburn)
Overweight,Gastrointestinal bleeding (stomach intestine bleeding)
Overweight,Glomerulonephritis (kidney disease)
Overweight,Head injury
Overweight,Hepatic encephalopathy (confusion from liver failure)
Overweight,Hydronephrosis
Overweight,Hyperemesis gravidarum (severe vomiting in pregnancy)
Overweight,Influenza (seasonal flu)
Overweight,Kidney stone (nephrolithiasis)
Overweight,Labyrinthitis (dizziness and vertigo)
Overweight,Migraine (type of headache)
Overweight,Myocardial infarction (heart attack)
Overweight,Pancreatitis (pancreas inflammation)
Overweight,Parasite infections
Overweight,Parathyroid cancer
Overweight,Pharyngitis (throat infection)
Overweight,Polyphagia (overeating)
Overweight,Post concussive syndrome (symptoms after a concussion)
Overweight,Prescription drug abuse
Overweight,Pyelonephritis (kidney infection)
Overweight,Renal failure chronic (ongoing kidney failure)
Overweight,Tonsillitis (tonsil infection)
Overweight,Traumatic brain injury
Overweight,Ulcerative colitis (large intestine inflammation)
Overweight,Vertigo (spinning sensation)
Overweight,Viral infections
Overweight,Wilms' Tumor
Seizure,Anemia (low red blood cell count)
Seizure,Anorexia (eating disorder)
Seizure,Autism spectrum disorder (ASD)
Seizure,Cancer (tumor)
Seizure,Dehydration
Seizure,Depression (excessive sadness)
Seizure,Diabetes (high blood sugar)
Seizure,Familial dysautonomia (genetic disorder)
Seizure,Hypothyroidism (low thyroid hormone)
Seizure,Infection
Seizure,Malabsorption syndrome (abnormal intestinal digestion)
Seizure,Malnutrition
Shakes,Autoimmune conditions
Shakes,Bacterial infection
Shakes,Cancer (tumor)
Shakes,Ewing's sarcoma (cancer)
Shakes,Extragonadal germ cell tumors
Shakes,Fallopian tube cancer
Shakes,Fungal infections
Shakes,Gallbladder and bile duct cancer
Shakes,Inflammatory conditions
Shakes,Large cell lung cancer
Shakes,Malignant Mesothelioma
Shakes,Parasite infections
Shakes,Polyarteritis Nodosa (PAN)
Shakes,Viral infections
Shortness of breath,Atypical pneumonia (lung infection)
Shortness of breath,Dengue fever (tropical mosquito borne illness)
Shortness of breath,Erysipelas (bacterial skin infection)
Shortness of breath,Fifth disease (erythema infectiosum viral illness)
Shortness of breath,Hand foot and mouth disease (Coxsackie virus)
Shortness of breath,Lupus (systemic lupus erythematosus SLE)
Shortness of breath,Lyme disease (bacterial infection from ticks)
Shortness of breath,Measles (viral disease with typical rash)
Shortness of breath,Mononucleosis (common viral illness)
Shortness of breath,Neisseria meningitidis infection (meningococcus serious bacterial illness)
Shortness of breath,Rickettsial infections (type of bacterial infection)
Shortness of breath,Rubella (German measles)
Shortness of breath,Scarlet fever (post strep inflammation)
Shortness of breath,Septic shock (low blood pressure from serious blood infection)
Shortness of breath,Serum sickness (abnormal immune system response)
Shortness of breath,Smallpox (Variola virus infection)
Shortness of breath,Syphilis (treponema pallidum)
Shortness of breath,Toxic shock syndrome (life-threatening bacterial infection complication)
Shortness of breath,Typhoid fever (salmonella typhi infection from contaminated food or water)
Shoulder Pain,Brain abscess (collection of pus in the brain)
Shoulder Pain,Ear infection middle ear (otitis media)
Shoulder Pain,Encephalitis (brain infection)
Shoulder Pain,Heat stroke
Shoulder Pain,Influenza (seasonal flu)
Shoulder Pain,Lupus (systemic lupus erythematosus SLE)
Shoulder Pain,Lyme disease (bacterial infection from ticks)
Shoulder Pain,Meningitis (spinal fluid infection)
Shoulder Pain,Mononucleosis (common viral illness)
Shoulder Pain,Pharyngitis (throat infection)
Shoulder Pain,Rocky mountain spotted fever (bacterial infection spread by ticks)
Shoulder Pain,Sinusitis (sinus infection)
Shoulder Pain,Streptococcus infection (strep throat bacteria)
Shoulder Pain,Swine Flu (H1N1 Influenza)
Shoulder Pain,Viral infections
Shoulder Pain,West Nile virus infection (mosquito-transmitted illness)
Skin itching,Allergic reaction
Skin itching,Behcets disease (small blood vessel inflammation disorder)
Skin itching,Dental abscess (tooth infection)
Skin itching,Dentures
Skin itching,Gingivitis (inflammation of the gums)
Skin itching,Herpes stomatitis (viral mouth infection)
Skin itching,Malnutrition
Skin itching,Mouth cancer (oropharyngeal cancer)
Skin itching,Periodontitis (gum inflammation)
Skin itching,Thrush (oral candidiasis)
Skin itching,Alcohol (ethanol) abuse
Skin itching,Anemia (low red blood cell count)
Skin itching,Anorexia (eating disorder)
Skin itching,Autoimmune disease
Skin itching,Cancer (tumor)
Skin itching,Chronic fatigue syndrome (CFS)
Skin itching,Chronic pain
Skin itching,Depression (excessive sadness)
Skin itching,Drug overuse
Skin itching,Hodgkin's disease (cancer of the lymph system)
Skin itching,Hypothyroidism (low thyroid hormone)
Skin itching,Lymphoma (lymph node cancer)
Skin itching,Malnutrition
Skin itching,Panhypopituitarism (pituitary gland malfunction)
Skin itching,Polymyalgia rheumatica (PMR muscle and joint disorder)
Skin itching,Renal failure chronic (ongoing kidney failure)
Skin itching,Thalassemia (Mediterranean anemia inherited blood disorder)
Skin itching,Allergic reaction
Skin itching,Amyloidosis
Skin itching,Anaphylaxis (severe/life threatening allergic reaction)
Skin itching,Anemia (low red blood cell count)
Skin itching,Anxiety disorder (generalized anxiety disorder GAD)
Skin itching,Aortic regurgitation (leaking heart valve)
Skin itching,Arrhythmia (abnormal heart rhythm)
Skin itching,Ascites (fluid in the abdomen)
Skin itching,Aspiration pneumonia (lung inflammation or infection)
Skin itching,Asthma
Skin itching,Atrial fibrillation (irregular heart rate)
Skin itching,Atypical pneumonia (lung infection)
Skin itching,Beriberi (thiamine (vitamin B1) deficiency)
Skin itching,Bradycardia (slow heart rate)
Skin itching,Broken heart syndrome (Takotsubo cardiomyopathy)
Skin itching,Bronchiectasis (bronchial tube inflammatory damage)
Skin itching,Bronchiolitis (bronchial tube inflammation)
Skin itching,Bronchitis (bronchial tube infection)
Skin itching,Cardiomegaly (enlarged heart)
Skin itching,Cardiomyopathy (weakened heart)
Skin itching,Chronic obstructive pulmonary disease (COPD emphysema)
Skin itching,Congenital heart disease (heart defect at birth)
Skin itching,Congestive heart failure (CHF)
Skin itching,Coronary artery disease (CAD heart disease)
Skin itching,Emphysema (COPD lung disease)
Skin itching,Endocarditis (heart valve infection)
Skin itching,Familial dysautonomia (genetic disorder)
Skin itching,Fat embolism (blood clot from fat)
Skin itching,Food allergy
Skin itching,Friedreich's Ataxia (genetic disorder)
Skin itching,Heat exhaustion
Skin itching,Hypertrophic cardiomyopathy (thickened heart muscle)
Skin itching,Hyperventilation (rapid breathing)
Skin itching,Hypoparathyroidism
Skin itching,Hypoxia (lack of oxygen)
Skin itching,Influenza (seasonal flu)
Skin itching,Langerhans cell histiocytosis (Histiocytosis X)
Skin itching,Large cell lung cancer
Skin itching,Loffler's syndrome (pulmonary eosinophilia lung inflammation)
Skin itching,Lung abscess (collection of pus)
Skin itching,Lung cancer (tumor)
Skin itching,Malignant Mesothelioma
Skin itching,Mitral regurgitation (leaking heart valve)
Skin itching,Mitral stenosis (tight heart valve)
Skin itching,Mitral valve prolapse (abnormal heart valve)
Skin itching,Myocardial infarction (heart attack)
Skin itching,Obesity
Skin itching,Pancytopenia
Skin itching,Panic disorder
Skin itching,Pharyngitis (throat infection)
Skin itching,Pleural effusion (abnormal chest fluid)
Skin itching,Pneumonia (lung infection)
Skin itching,Pneumothorax (collapse of lung)
Skin itching,Polyarteritis Nodosa (PAN)
Skin itching,Post-polio syndrome
Skin itching,Pulmonary edema (fluid build-up in the lungs)
Skin itching,Pulmonary embolism (blood clot in the lungs)
Skin itching,Pulmonary fibrosis (lung scarring)
Skin itching,Q fever (flu-like bacterial illness)
Skin itching,Renal failure chronic (ongoing kidney failure)
Skin itching,Sarcoidosis (inflammatory disease)
Skin itching,Sepsis (serious blood infection)
Skin itching,Sinusitis (sinus infection)
Skin itching,Sleep apnea (chronic sleep disruption)
Skin itching,Smoke inhalation
Skin itching,Squamous cell lung cancer
Skin itching,Stress
Skin itching,Supraventricular tachycardia (SVT)
Skin itching,Thyroid cyst
Skin itching,Tonsillitis (tonsil infection)
Skin itching,Unstable angina (pre heart attack chest pain)
Skin itching,Upper respiratory tract infection (URI common cold)
Skin itching,Valvular heart disease (abnormal heart valves)
Skin itching,Viral infections
Sleeping problem,Hematocele (collection of blood around testicle)
Sleeping problem,Hydrocele (fluid collection near the testicle)
Sleeping problem,Inflammation of testicular tubes (epididymitis)
Sleeping problem,Inguinal hernia (groin hernia)
Sleeping problem,Mumps (viral infection involving salivary glands)
Sleeping problem,Orchitis (inflammation of the testicles)
Sleeping problem,Scrotal hematoma (collection of blood in skin around testicles)
Sleeping problem,Spermatocele (sperm-filled epididymal cyst)
Sleeping problem,Varicocele (testicular vein enlargement)
Sleeping problem,Allergic reaction
Sleeping problem,Arm swelling
Sleeping problem,Bone cancer (bone tumor)
Sleeping problem,Cellulitis (skin infection)
Sleeping problem,Contusion (bruise ecchymosis)
Sleeping problem,Deep venous thrombosis (DVT venous blood clot)
Sleeping problem,Essential thrombocythemia (excessive blood platelets)
Sleeping problem,Fracture (broken bone)
Sleeping problem,Lymphangitis (lymph tissue inflammation)
Sleeping problem,Muscle tear
Sleeping problem,Necrotizing fasciitis (life-threatening infection)
Sleeping problem,Sarcoma (soft tissue cancer)
Sleeping problem,Septic arthritis (joint infection)
Sleeping problem,Vascular insufficiency due to peripheral artery disease (PAD claudication inadequate blood flow)
Sleeping problem,Vasculitis (inflammation of the arteries)
Sneezing,Allergic reaction
Sneezing,Anticholinergic overdose
Sneezing,Body lice
Sneezing,Boil (pus-filled lump)
Sneezing,Burns
Sneezing,Cellulitis (skin infection)
Sneezing,Chemical burn
Sneezing,Chicken pox (varicella virus)
Sneezing,Erythrasma (chronic bacterial skin infection)
Sneezing,Folliculitis (hair follicle infection)
Sneezing,Heat rash
Sneezing,Heat stroke
Sneezing,Lichen planus (chronic skin inflammation)
Sneezing,Necrotizing fasciitis (life-threatening infection)
Sneezing,Pityriasis rosea (inflammatory skin rash)
Sneezing,Poison ivy (poison oak poison sumac)
Sneezing,Psoriasis (scaly skin disease)
Sneezing,Ringworm of the body (tinea corporis)
Sneezing,Scabies (skin disease caused by mites)
Sneezing,Scalded skin syndrome (blistering skin infection)
Sneezing,Shingles (herpes zoster)
Sneezing,Steven Johnson syndrome (rare serious skin disorder)
Sneezing,Sunburn
Sneezing,Swimmer's itch (cercarial dermatitis)
Spontaneous bleeding,Adjustment disorder (poor adjustment to life stressor)
Spontaneous bleeding,Anxiety disorder (generalized anxiety disorder GAD)
Spontaneous bleeding,Attention deficit hyperactivity disorder (ADHD)
Spontaneous bleeding,Benzodiazepine (Valium) abuse
Spontaneous bleeding,Bipolar disorder (manic depressive disorder)
Spontaneous bleeding,Chronic pain
Spontaneous bleeding,Cocaine abuse
Spontaneous bleeding,Depression (excessive sadness)
Spontaneous bleeding,Drug reaction
Spontaneous bleeding,Dysthymia (depression dysthymic disorder)
Spontaneous bleeding,Failure to thrive - adult
Spontaneous bleeding,Huntington disease (chorea)
Spontaneous bleeding,Hypothyroidism (low thyroid hormone)
Spontaneous bleeding,Major depressive disorder (severe depression)
Spontaneous bleeding,Menopause (end of menstruation and fertility)
Spontaneous bleeding,Narcotic (morphine heroin) abuse
Spontaneous bleeding,Obesity
Spontaneous bleeding,Obsessive compulsive disorder (OCD anxiety disorder)
Spontaneous bleeding,Panic disorder
Spontaneous bleeding,Personality disorder (unhealthy patterns of thinking and behavior)
Spontaneous bleeding,Phobias (irrational fear)
Spontaneous bleeding,Post-traumatic stress disorder (PTSD)
Spontaneous bleeding,Prescription drug abuse
Spontaneous bleeding,Schizoaffective disorder (features of schizophrenia and mood disorder)
Spontaneous bleeding,Schizophrenia (chronic impaired reality perception)
Spontaneous bleeding,Stress
Spontaneous bleeding,Substance abuse
Swallowing problem (Dysphagia),Benign prostatic hyperplasia (prostate enlargement)
Swallowing problem (Dysphagia),Bladder cancer
Swallowing problem (Dysphagia),Bladder infection (cystitis UTI urinary tract infection)
Swallowing problem (Dysphagia),Bladder stone urinary
Swallowing problem (Dysphagia),Goodpasture syndrome (disease of kidneys and lungs)
Swallowing problem (Dysphagia),Idiopathic thrombocytopenia purpura (ITP low platelets)
Swallowing problem (Dysphagia),Kidney cancer (tumor)
Swallowing problem (Dysphagia),Kidney stone (nephrolithiasis)
Swallowing problem (Dysphagia),Pyelonephritis (kidney infection)
Swallowing problem (Dysphagia),Renal infarct (kidney damage from an area of blocked blood flow)
Swallowing problem (Dysphagia),Renal trauma (kidney trauma)
Swallowing problem (Dysphagia),Renal vein thrombosis (kidney vein clot)
Swallowing problem (Dysphagia),Sickle cell disease (disease of red blood cells)
Swallowing problem (Dysphagia),Urethral stricture
Swallowing problem (Dysphagia),Warfarin (Coumadin Jantoven) overdose
Throat pain,Autoimmune disease
Throat pain,Cholangitis (inflammation of the bile ducts)
Throat pain,Cholecystitis (inflammation of the gallbladder)
Throat pain,Choledocholithiasis (stone in bile duct)
Throat pain,Cholelithiasis (gallstones)
Throat pain,Cirrhosis (liver failure and scarring)
Throat pain,Gallbladder and bile duct cancer
Throat pain,Gallbladder cancer
Throat pain,Gilbert's disease (liver abnormality)
Throat pain,Hemochromatosis (excess iron disorder)
Throat pain,Hemolytic anemia (red blood cell destruction disorder)
Throat pain,Hepatitis (liver inflammation)
Throat pain,Hepatitis A
Throat pain,Malaria (mosquito transmitted illness)
Throat pain,Newborn jaundice (newborn skin discoloration)
Throat pain,Pancreatic cancer (tumor)
Throat pain,Primary sclerosing cholangitis (bile duct disease)
Throat pain,Q fever (flu-like bacterial illness)
Throat pain,Sclerosing cholangitis (progressive bile duct disease )
Throat pain,Wilsons disease (copper accumulation in tissues)
Vision Problem,Body lice
Vision Problem,Bone cancer (bone tumor)
Vision Problem,Brachial plexus injury (shoulder nerve injury)
Vision Problem,Cancer (tumor)
Vision Problem,Cellulitis (skin infection)
Vision Problem,Contact dermatitis (contact skin irritation)
Vision Problem,Heart attack (acute myocardial infarction AMI)
Vision Problem,Hidradenitis suppurativa (chronic collections of pus)
Vision Problem,Lymphadenitis
Vision Problem,Lymphangitis (lymph tissue inflammation)
Vision Problem,Lymphoma (lymph node cancer)
Vision Problem,Muscle strain (pulled muscle)
Vision Problem,Sarcoma (soft tissue cancer)
Vision Problem,Scabies (skin disease caused by mites)
Vision Problem,Shingles (herpes zoster)
Vision Problem,Ankylosing spondylitis (severe spine arthritis)
Vision Problem,Arthritis (joint inflammation)
Vision Problem,Back trauma (injury)
Vision Problem,Brachial plexus injury (shoulder nerve injury)
Vision Problem,Carotid artery dissection (neck artery tear)
Vision Problem,Cellulitis (skin infection)
Vision Problem,Central cord syndrome (traumatic spine injury)
Vision Problem,Cervical radiculopathy (pinched nerve in neck)
Vision Problem,Cervical spine fracture (broken neck bone)
Vision Problem,Cervical spine stenosis (narrowing of spinal canal)
Vision Problem,Cervical spondylosis (neck arthritis)
Vision Problem,Contusion (bruise ecchymosis)
Vision Problem,Discitis (spinal disk inflammation)
Vision Problem,Enlarged lymph nodes (lymphadenopathy)
Vision Problem,Esophagitis (esophageal inflammation)
Vision Problem,Fibromuscular dysplasia (FMD)
Vision Problem,Fibromyalgia (chronic pain disorder)
Vision Problem,Frozen shoulder (adhesive capsulitis of shoulder)
Vision Problem,Goiter (enlarged thyroid)
Vision Problem,Head injury
Vision Problem,Herniated disc (slipped disc ruptured disc)
Vision Problem,Ligament sprain (connection between two bones)
Vision Problem,Meningitis (spinal fluid infection)
Vision Problem,Migraine (type of headache)
Vision Problem,Muscle spasm (charley horse)
Vision Problem,Muscle strain (pulled muscle)
Vision Problem,Neck trauma (injury)
Vision Problem,Osteoarthritis (bone inflammation)
Vision Problem,Peripheral neuropathy (nerve damage)
Vision Problem,Retropharyngeal abscess (throat abscess)
Vision Problem,Rotator cuff syndrome (shoulder injury)
Vision Problem,Shingles (herpes zoster)
Vision Problem,Spinal abscess (collection of spinal pus)
Vision Problem,Spinal cord injury acute
Vision Problem,Tension headache (stress headache)
Vision Problem,Thyroid cancer (neck gland cancer)
Vision Problem,Thyroid cyst
Vision Problem,Thyroiditis (thyroid inflammation)
Vision Problem,Torticollis spasmodic (neck muscle spasm)
Vision Problem,Vertebral artery dissection (neck artery tear)
Vision Problem,Whiplash injury (neck injury)
Vision Problem,Arthritis (joint inflammation)
Vision Problem,Aseptic joint effusion (fluid in a joint)
Vision Problem,Aseptic necrosis of bone (bone death and destruction)
Vision Problem,Bone cancer (bone tumor)
Vision Problem,Bursitis (inflammation of joint cushion)
Vision Problem,Cellulitis (skin infection)
Vision Problem,Contusion (bruise ecchymosis)
Vision Problem,Dislocation (joint out of place)
Vision Problem,Gout (uric acid crystals in the joint causing inflammation)
Vision Problem,Greater trochanteric bursitis (hip bursitis)
Vision Problem,Hernia
Vision Problem,Herniated disc (slipped disc ruptured disc)
Vision Problem,Hip fracture (broken hip)
Vision Problem,Legg Calve Perthes disease (childhood hip condition)
Vision Problem,Muscle strain (pulled muscle)
Vision Problem,Necrotizing fasciitis (life-threatening infection)
Vision Problem,Osteoarthritis (bone inflammation)
Vision Problem,Osteochondritis dissecans (joint disorder)
Vision Problem,Osteoporosis (extremely thin bone)
Vision Problem,Paget disease of the bone
Vision Problem,Sarcoma (soft tissue cancer)
Vision Problem,Sciatica (lower back nerve irritation)
Vision Problem,Septic hip (infected hip joint)
Vision Problem,Slipped capital femoral epiphysis (adolescent hip disorder)
Vision Problem,Traumatic hip dislocation
Vision Problem,Alcohol (ethanol) intoxication
Vision Problem,Altitude illness
Vision Problem,Basilar artery migraine (headache)
Vision Problem,Brain tumor (cancer of the brain)
Vision Problem,Cerebellar Ataxia
Vision Problem,Cerebral palsy (movement disorder)
Vision Problem,Cerebral vascular accident (stroke)
Vision Problem,Chicken pox (varicella virus)
Vision Problem,Concussion
Vision Problem,Drug overdose
Vision Problem,Ear infection middle ear (otitis media)
Vision Problem,Epidural hematoma (bleeding around brain or spine)
Vision Problem,Hypoglycemia (low blood sugar)
Vision Problem,Labyrinthitis (dizziness and vertigo)
Vision Problem,Lacunar stroke
Vision Problem,Meniere's disease (dizziness and vertigo)
Vision Problem,Multiple sclerosis (MS)
Vision Problem,Subdural hematoma (bleeding on brain)
Vision Problem,Transient ischemic attack (TIA reversible stroke)
Vision Problem,Vertebral artery dissection (neck artery tear)
Vision Problem,Vertebral-basilar stroke (stroke in the back of the brain)
Vision Problem,Wilsons disease (copper accumulation in tissues)
Vomiting,Amphetamine overdose
Vomiting,Brain tumor (cancer of the brain)
Vomiting,Cerebral aneurysm (brain artery dilation)
Vomiting,Cirrhosis (liver failure and scarring)
Vomiting,Cocaine overdose
Vomiting,Epidural hematoma (bleeding around brain or spine)
Vomiting,Head trauma
Vomiting,Hypertensive emergency (severely high blood pressure)
Vomiting,Intracranial hemorrhage (bleeding in brain)
Vomiting,Subarachnoid hemorrhage (brain bleeding)
Vomiting,Subdural hematoma (bleeding on brain)
Weariness,Confusion (altered mental status)
Weariness,Dehydration
Weariness,Headache
Weariness,Heat cramps
Weariness,Heat exhaustion
Weariness,Heat rash
Weariness,Heat stroke
Weariness,Hyperthermia (extreme heat exposure)
Weariness,Malignant hyperthermia (rare temperature abnormality)
Weariness,Rhabdomyolysis (severe muscle breakdown)
Weariness,Adjustment disorder (poor adjustment to life stressor)
Weariness,Amphetamine abuse
Weariness,Anxiety disorder (generalized anxiety disorder GAD)
Weariness,Attention deficit hyperactivity disorder (ADHD)
Weariness,Benzodiazepine (Valium) abuse
Weariness,Bipolar disorder (manic depressive disorder)
Weariness,Cocaine abuse
Weariness,Depression (excessive sadness)
Weariness,Drug overuse
Weariness,Drug reaction
Weariness,Ecstasy (MDMA) abuse
Weariness,Inhalants abuse (huffing)
Weariness,Magic mushroom ingestion (psilocybin)
Weariness,Marijuana use
Weariness,Narcotic (morphine heroin) abuse
Weariness,Prescription drug abuse
Weariness,Schizoaffective disorder (features of schizophrenia and mood disorder)
Weariness,Stress
